Date,Low,Open,Volume,High,Close,Adjusted Close
12-04-1978,0.9492189884185791,0.9492189884185791,11657600,0.9804689884185791,0.9492189884185791,0.820621907711029
13-04-1978,0.9882810115814209,0.9882810115814209,7366400,1.019531011581421,0.9882810115814209,0.8543921709060669
14-04-1978,1.050781011581421,1.050781011581421,6771200,1.089843988418579,1.050781011581421,0.9084248542785645
17-04-1978,1.019531011581421,1.050781011581421,4076800,1.050781011581421,1.019531011581421,0.881408154964447
18-04-1978,1.011718988418579,1.019531011581421,2966400,1.0390629768371582,1.011718988418579,0.8746545910835266
19-04-1978,1.03125,1.03125,2272000,1.058593988418579,1.03125,0.8915396928787231
20-04-1978,1.058593988418579,1.058593988418579,1699200,1.089843988418579,1.058593988418579,0.9151791930198669
21-04-1978,1.050781011581421,1.058593988418579,1046400,1.078125,1.050781011581421,0.9084248542785645
24-04-1978,1.03125,1.050781011581421,931200,1.058593988418579,1.03125,0.8915396928787231
25-04-1978,1.078125,1.078125,2256000,1.109375,1.078125,0.9320641160011292
26-04-1978,1.128906011581421,1.128906011581421,1264000,1.160156011581421,1.128906011581421,0.9759654402732849
27-04-1978,1.128906011581421,1.128906011581421,1075200,1.160156011581421,1.128906011581421,0.9759654402732849
28-04-1978,1.199218988418579,1.199218988418579,1971200,1.230468988418579,1.199218988418579,1.0367530584335327
01-05-1978,1.1484379768371582,1.1796879768371582,1500800,1.1796879768371582,1.1484379768371582,0.9928516149520874
02-05-1978,1.160156011581421,1.160156011581421,816000,1.191406011581421,1.160156011581421,1.0029826164245605
03-05-1978,1.128906011581421,1.160156011581421,627200,1.160156011581421,1.128906011581421,0.9759654402732849
04-05-1978,1.1484379768371582,1.1484379768371582,1046400,1.1796879768371582,1.1484379768371582,0.9928516149520874
05-05-1978,1.160156011581421,1.160156011581421,681600,1.191406011581421,1.160156011581421,1.0029826164245605
08-05-1978,1.171875,1.171875,918400,1.199218988418579,1.171875,1.0131133794784546
09-05-1978,1.1796879768371582,1.1796879768371582,694400,1.2109379768371582,1.1796879768371582,1.0198675394058228
10-05-1978,1.191406011581421,1.191406011581421,774400,1.21875,1.191406011581421,1.029997706413269
11-05-1978,1.230468988418579,1.230468988418579,1449600,1.269531011581421,1.230468988418579,1.0637692213058472
12-05-1978,1.25,1.25,627200,1.28125,1.25,1.0806546211242676
15-05-1978,1.238281011581421,1.25,307200,1.269531011581421,1.238281011581421,1.0705225467681885
16-05-1978,1.3203129768371582,1.3203129768371582,1225600,1.3515629768371582,1.3203129768371582,1.1414413452148438
17-05-1978,1.308593988418579,1.3203129768371582,534400,1.339843988418579,1.308593988418579,1.131309986114502
18-05-1978,1.300781011581421,1.308593988418579,633600,1.328125,1.300781011581421,1.1245557069778442
19-05-1978,1.230468988418579,1.261718988418579,1040000,1.261718988418579,1.230468988418579,1.0637692213058472
22-05-1978,1.21875,1.230468988418579,451200,1.25,1.21875,1.0536373853683472
23-05-1978,1.171875,1.199218988418579,656000,1.199218988418579,1.171875,1.0131133794784546
24-05-1978,1.128906011581421,1.160156011581421,912000,1.160156011581421,1.128906011581421,0.9759654402732849
25-05-1978,1.160156011581421,1.160156011581421,1171200,1.199218988418579,1.160156011581421,1.0029826164245605
26-05-1978,1.1796879768371582,1.1796879768371582,499200,1.2109379768371582,1.1796879768371582,1.0198675394058228
30-05-1978,1.230468988418579,1.230468988418579,355200,1.261718988418579,1.230468988418579,1.0637692213058472
31-05-1978,1.230468988418579,1.230468988418579,870400,1.261718988418579,1.230468988418579,1.0637692213058472
01-06-1978,1.21875,1.230468988418579,230400,1.25,1.21875,1.0536373853683472
02-06-1978,1.2109379768371582,1.21875,272000,1.238281011581421,1.2109379768371582,1.0468839406967163
05-06-1978,1.230468988418579,1.230468988418579,332800,1.261718988418579,1.230468988418579,1.0637692213058472
06-06-1978,1.25,1.25,1222400,1.28125,1.25,1.0806546211242676
07-06-1978,1.230468988418579,1.25,576000,1.269531011581421,1.230468988418579,1.0637692213058472
08-06-1978,1.25,1.25,569600,1.28125,1.25,1.0806546211242676
09-06-1978,1.238281011581421,1.25,339200,1.269531011581421,1.238281011581421,1.0705225467681885
12-06-1978,1.269531011581421,1.269531011581421,774400,1.300781011581421,1.269531011581421,1.097538948059082
13-06-1978,1.339843988418579,1.339843988418579,1721600,1.371093988418579,1.339843988418579,1.158326268196106
14-06-1978,1.359375,1.359375,646400,1.390625,1.359375,1.1752111911773682
15-06-1978,1.359375,1.359375,691200,1.390625,1.359375,1.1752111911773682
16-06-1978,1.3203129768371582,1.3515629768371582,643200,1.3515629768371582,1.3203129768371582,1.1414413452148438
19-06-1978,1.28125,1.308593988418579,1452800,1.308593988418579,1.28125,1.1076701879501343
20-06-1978,1.230468988418579,1.261718988418579,502400,1.261718988418579,1.230468988418579,1.0637692213058472
21-06-1978,1.199218988418579,1.230468988418579,521600,1.230468988418579,1.199218988418579,1.0367530584335327
22-06-1978,1.21875,1.21875,742400,1.25,1.21875,1.0536373853683472
23-06-1978,1.199218988418579,1.21875,412800,1.230468988418579,1.199218988418579,1.0367530584335327
26-06-1978,1.160156011581421,1.199218988418579,348800,1.199218988418579,1.160156011581421,1.0029826164245605
27-06-1978,1.1484379768371582,1.160156011581421,822400,1.1796879768371582,1.1484379768371582,0.9928516149520874
28-06-1978,1.160156011581421,1.160156011581421,656000,1.199218988418579,1.160156011581421,1.0029826164245605
29-06-1978,1.199218988418579,1.199218988418579,598400,1.230468988418579,1.199218988418579,1.0367530584335327
30-06-1978,1.25,1.25,550400,1.28125,1.25,1.0806546211242676
03-07-1978,1.261718988418579,1.261718988418579,176000,1.2890629768371582,1.261718988418579,1.0907857418060303
05-07-1978,1.238281011581421,1.261718988418579,499200,1.269531011581421,1.238281011581421,1.0705225467681885
06-07-1978,1.308593988418579,1.308593988418579,1104000,1.339843988418579,1.308593988418579,1.131309986114502
07-07-1978,1.328125,1.328125,777600,1.359375,1.328125,1.1481947898864746
10-07-1978,1.3515629768371582,1.3515629768371582,339200,1.378906011581421,1.3515629768371582,1.1684573888778687
11-07-1978,1.378906011581421,1.378906011581421,1475200,1.410156011581421,1.378906011581421,1.1920958757400513
12-07-1978,1.359375,1.378906011581421,700800,1.390625,1.359375,1.1752111911773682
13-07-1978,1.3515629768371582,1.359375,323200,1.378906011581421,1.3515629768371582,1.1684573888778687
14-07-1978,1.371093988418579,1.371093988418579,201600,1.3984379768371582,1.371093988418579,1.1853429079055786
17-07-1978,1.4296879768371582,1.4296879768371582,1248000,1.4609379768371582,1.4296879768371582,1.2359986305236816
18-07-1978,1.4296879768371582,1.4296879768371582,1075200,1.4609379768371582,1.4296879768371582,1.2359986305236816
19-07-1978,1.480468988418579,1.480468988418579,947200,1.519531011581421,1.480468988418579,1.279900312423706
20-07-1978,1.480468988418579,1.480468988418579,784000,1.511718988418579,1.480468988418579,1.279900312423706
21-07-1978,1.441406011581421,1.46875,441600,1.46875,1.441406011581421,1.246129035949707
24-07-1978,1.441406011581421,1.441406011581421,646400,1.46875,1.441406011581421,1.246129035949707
25-07-1978,1.4296879768371582,1.441406011581421,1161600,1.4609379768371582,1.4296879768371582,1.2359986305236816
26-07-1978,1.4296879768371582,1.4296879768371582,675200,1.4609379768371582,1.4296879768371582,1.2359986305236816
27-07-1978,1.449218988418579,1.449218988418579,508800,1.480468988418579,1.449218988418579,1.2528843879699707
28-07-1978,1.449218988418579,1.449218988418579,304000,1.480468988418579,1.449218988418579,1.2528843879699707
31-07-1978,1.441406011581421,1.449218988418579,192000,1.46875,1.441406011581421,1.246129035949707
01-08-1978,1.46875,1.46875,390400,1.5,1.46875,1.2697688341140747
02-08-1978,1.488281011581421,1.488281011581421,416000,1.519531011581421,1.488281011581421,1.28665292263031
03-08-1978,1.558593988418579,1.558593988418579,1081600,1.589843988418579,1.558593988418579,1.34744131565094
04-08-1978,1.640625,1.640625,972800,1.671875,1.640625,1.4183580875396729
07-08-1978,1.699218988418579,1.699218988418579,1008000,1.730468988418579,1.699218988418579,1.4690141677856445
08-08-1978,1.738281011581421,1.738281011581421,1068800,1.769531011581421,1.738281011581421,1.5027841329574585
09-08-1978,1.730468988418579,1.738281011581421,636800,1.761718988418579,1.730468988418579,1.4960304498672485
10-08-1978,1.71875,1.730468988418579,595200,1.75,1.71875,1.4858993291854858
11-08-1978,1.71875,1.71875,268800,1.75,1.71875,1.4858993291854858
14-08-1978,1.730468988418579,1.730468988418579,563200,1.761718988418579,1.730468988418579,1.4960304498672485
15-08-1978,1.769531011581421,1.769531011581421,710400,1.800781011581421,1.769531011581421,1.529800534248352
16-08-1978,1.839843988418579,1.839843988418579,611200,1.878906011581421,1.839843988418579,1.5905874967575073
17-08-1978,1.910156011581421,1.910156011581421,1126400,1.949218988418579,1.910156011581421,1.6513746976852417
18-08-1978,1.878906011581421,1.910156011581421,550400,1.910156011581421,1.878906011581421,1.6243577003479004
21-08-1978,1.75,1.78125,918400,1.78125,1.75,1.5129157304763794
22-08-1978,1.761718988418579,1.761718988418579,1011200,1.7890629768371582,1.761718988418579,1.5230472087860107
23-08-1978,1.8515629768371582,1.8515629768371582,1174400,1.878906011581421,1.8515629768371582,1.6007194519042969
24-08-1978,1.96875,1.96875,1219200,2.0,1.96875,1.7020299434661865
25-08-1978,2.058593988418579,2.058593988418579,1484800,2.089843988418579,2.058593988418579,1.7797030210494995
28-08-1978,1.988281011581421,2.019531011581421,790400,2.019531011581421,1.988281011581421,1.7189152240753174
29-08-1978,1.921875,1.949218988418579,816000,1.949218988418579,1.921875,1.6615052223205566
30-08-1978,1.859375,1.890625,736000,1.890625,1.859375,1.6074726581573486
31-08-1978,1.808593988418579,1.839843988418579,387200,1.839843988418579,1.808593988418579,1.5635716915130615
01-09-1978,1.839843988418579,1.839843988418579,182400,1.878906011581421,1.839843988418579,1.5905874967575073
05-09-1978,1.921875,1.921875,528000,1.949218988418579,1.921875,1.6615052223205566
06-09-1978,1.949218988418579,1.949218988418579,608000,1.980468988418579,1.949218988418579,1.6851452589035034
07-09-1978,1.949218988418579,1.949218988418579,518400,1.980468988418579,1.949218988418579,1.6851452589035034
08-09-1978,2.050781011581421,2.050781011581421,649600,2.089843988418579,2.050781011581421,1.7729477882385254
11-09-1978,2.089843988418579,2.089843988418579,752000,2.128906011581421,2.089843988418579,1.8067184686660767
12-09-1978,2.121093988418579,2.121093988418579,416000,2.148437976837158,2.121093988418579,1.8337347507476807
13-09-1978,2.089843988418579,2.121093988418579,681600,2.128906011581421,2.089843988418579,1.8067184686660767
14-09-1978,2.058593988418579,2.089843988418579,566400,2.089843988418579,2.058593988418579,1.7797030210494995
15-09-1978,2.058593988418579,2.058593988418579,867200,2.089843988418579,2.058593988418579,1.7797030210494995
18-09-1978,1.9609379768371582,1.988281011581421,729600,1.988281011581421,1.9609379768371582,1.6952768564224243
19-09-1978,1.8984379768371582,1.9296879768371582,611200,1.9296879768371582,1.8984379768371582,1.641243815422058
20-09-1978,1.8203129768371582,1.8515629768371582,748800,1.8515629768371582,1.8203129768371582,1.5737026929855347
21-09-1978,1.75,1.78125,1222400,1.78125,1.75,1.5129157304763794
22-09-1978,1.6484379768371582,1.6796879768371582,1737600,1.6796879768371582,1.6484379768371582,1.4251126050949097
25-09-1978,1.660156011581421,1.660156011581421,1126400,1.691406011581421,1.660156011581421,1.4352431297302246
26-09-1978,1.78125,1.78125,1835200,1.828125,1.78125,1.539932131767273
27-09-1978,1.84375,1.84375,1366400,1.890625,1.84375,1.5939645767211914
28-09-1978,1.953125,1.953125,696000,2.0,1.953125,1.6885217428207397
29-09-1978,2.0,2.0,1027200,2.046875,2.0,1.7290467023849487
02-10-1978,2.0625,2.0625,505600,2.109375,2.0625,1.7830793857574463
03-10-1978,2.03125,2.0625,652800,2.078125,2.03125,1.7560632228851318
04-10-1978,2.0,2.03125,483200,2.046875,2.0,1.7290467023849487
05-10-1978,2.023437976837158,2.023437976837158,414400,2.0625,2.023437976837158,1.7493091821670532
06-10-1978,2.046875,2.046875,110400,2.09375,2.046875,1.76957106590271
09-10-1978,2.109375,2.109375,283200,2.15625,2.109375,1.8236044645309448
10-10-1978,2.078125,2.109375,296000,2.132812976837158,2.078125,1.7965869903564453
11-10-1978,2.132812976837158,2.132812976837158,174400,2.171875,2.132812976837158,1.843865990638733
12-10-1978,2.140625,2.140625,771200,2.1875,2.140625,1.8506202697753906
13-10-1978,2.109375,2.140625,264000,2.15625,2.109375,1.8236044645309448
16-10-1978,1.9375,1.9765629768371582,332800,1.9765629768371582,1.9375,1.6750140190124512
17-10-1978,1.859375,1.90625,913600,1.90625,1.859375,1.6074726581573486
18-10-1978,1.8125,1.859375,339200,1.859375,1.8125,1.566948652267456
19-10-1978,1.71875,1.7734379768371582,388800,1.7734379768371582,1.71875,1.4858993291854858
20-10-1978,1.6328129768371582,1.671875,576000,1.671875,1.6328129768371582,1.411604881286621
23-10-1978,1.5625,1.609375,814400,1.609375,1.5625,1.3508177995681763
24-10-1978,1.53125,1.5625,499200,1.578125,1.53125,1.3238015174865723
25-10-1978,1.5,1.53125,761600,1.546875,1.5,1.2967851161956787
26-10-1978,1.3125,1.359375,1131200,1.359375,1.3125,1.1346865892410278
27-10-1978,1.3125,1.3125,672000,1.359375,1.3125,1.1346865892410278
30-10-1978,1.15625,1.203125,1032000,1.203125,1.15625,0.9996052980422974
31-10-1978,1.25,1.25,814400,1.296875,1.25,1.0806546211242676
01-11-1978,1.4375,1.4375,884800,1.4765629768371582,1.4375,1.2427523136138916
02-11-1978,1.46875,1.46875,905600,1.5234379768371582,1.46875,1.2697688341140747
03-11-1978,1.5,1.5,672000,1.546875,1.5,1.2967851161956787
06-11-1978,1.4765629768371582,1.5,390400,1.53125,1.4765629768371582,1.276523470878601
07-11-1978,1.390625,1.4375,416000,1.4375,1.390625,1.2022279500961304
08-11-1978,1.34375,1.390625,451200,1.390625,1.34375,1.161703109741211
09-11-1978,1.359375,1.359375,680000,1.40625,1.359375,1.1752111911773682
10-11-1978,1.421875,1.421875,390400,1.46875,1.421875,1.2292441129684448
13-11-1978,1.34375,1.390625,177600,1.390625,1.34375,1.161703109741211
14-11-1978,1.2734379768371582,1.3125,534400,1.3125,1.2734379768371582,1.1009165048599243
15-11-1978,1.296875,1.296875,324800,1.34375,1.296875,1.1211787462234497
16-11-1978,1.359375,1.359375,188800,1.40625,1.359375,1.1752111911773682
17-11-1978,1.46875,1.46875,537600,1.5234379768371582,1.46875,1.2697688341140747
20-11-1978,1.4765629768371582,1.4765629768371582,400000,1.53125,1.4765629768371582,1.276523470878601
21-11-1978,1.453125,1.4765629768371582,444800,1.5,1.453125,1.2562599182128906
22-11-1978,1.453125,1.453125,235200,1.5,1.453125,1.2562599182128906
24-11-1978,1.4765629768371582,1.4765629768371582,372800,1.53125,1.4765629768371582,1.276523470878601
27-11-1978,1.453125,1.4765629768371582,158400,1.5,1.453125,1.2562599182128906
